2.1713 71.902 68.711 31462 0.55034 14.533 1004.8
2.2213 75.378 70.303 31416 0.55105 14.51 1004.4
2.2713 78.932 71.874 31371 0.55175 14.487 1004
2.3213 82.565 73.42 31329 0.55244 14.463 1003.6
2.3713 86.274 74.94 31286 0.55313 14.439 1003.1
2.4212 90.058 76.435 31244 0.55381 14.415 1002.7
2.4712 93.916 77.904 31201 0.55449 14.39 1002.2
2.5212 97.848 79.349 31158 0.55517 14.364 1001.8
2.5712 101.85 80.769 31116 0.55584 14.338 1001.3
2.6212 105.92 82.164 31073 0.5565 14.311 1000.8
2.6712 110.07 83.535 31031 0.55715 14.285 1000.3
2.7212 114.28 84.881 30988 0.5578 14.257 999.85
2.7712 118.55 86.204 30946 0.55843 14.229 999.35
2.8212 122.9 87.511 30906 0.55907 14.201 998.84
2.8712 127.3 88.803 30867 0.5597 14.173 998.32
2.9212 131.78 90.081 30827 0.56033 14.143 997.79
2.9712 136.31 91.308 30789 0.56094 14.114 997.26
3.0212 140.9 92.407 30753 0.56149 14.084 996.72
3.0712 145.55 93.261 30722 0.56192 14.054 996.18
3.1212 150.22 93.844 30694 0.56222 14.024 995.63
3.1712 154.93 94.208 30672 0.56242 13.993 995.08
3.2212 159.64 94.38 30655 0.56252 13.962 994.53
3.2712 164.36 94.369 30639 0.56252 13.932 993.97
3.3212 169.07 94.225 30629 0.56246 13.901 993.42
3.3712 173.78 93.958 30620 0.56235 13.87 992.87
3.4212 178.47 93.604 30614 0.56219 13.84 992.32
3.4712 183.14 93.179 30610 0.56199 13.81 991.77
3.5212 187.78 92.708 30607 0.56177 13.779 991.23
3.5712 192.41 92.206 30606 0.56153 13.749 990.68
3.6212 197 91.672 30604 0.56129 13.719 990.14
3.6712 201.57 91.107 30603 0.56103 13.69 989.61
3.7212 206.11 90.528 30602 0.56077 13.66 989.08
3.7712 210.63 89.951 30602 0.56049 13.631 988.55
3.8212 215.11 89.373 30602 0.56021 13.602 988.02
3.8712 219.56 88.797 30602 0.55994 13.573 987.5
3.9212 223.99 88.221 30602 0.55968 13.544 986.98
3.9712 228.39 87.646 30602 0.55941 13.515 986.46
4.0212 232.75 87.071 30602 0.55916 13.487 985.95
4.0712 237.09 86.498 30602 0.55889 13.459 985.44
4.1212 241.4 85.924 30602 0.55863 13.431 984.94
4.1712 245.68 85.352 30602 0.55836 13.403 984.44
4.2212 249.94 84.779 30602 0.55809 13.375 983.94
4.2712 254.16 84.207 30602 0.55783 13.348 983.44
4.3212 258.36 83.635 30602 0.55758 13.321 982.95
4.3712 262.53 83.065 30602 0.55734 13.294 982.46
4.4212 266.67 82.495 30602 0.55708 13.267 981.97
4.4712 270.78 81.927 30602 0.55683 13.24 981.49
4.5212 274.86 81.359 30602 0.55657 13.213 981.01
4.5712 278.91 80.792 30602 0.55632 13.187 980.54
4.6212 282.94 80.226 30602 0.55607 13.161 980.07
4.6712 286.93 79.661 30602 0.55581 13.135 979.6
4.7212 290.9 79.097 30602 0.55557 13.109 979.13
4.7712 294.84 78.534 30602 0.55533 13.084 978.67
4.8212 298.76 77.974 30602 0.55508 13.058 978.21
4.8712 302.64 77.414 30602 0.55483 13.033 977.76
4.9212 306.5 76.855 30602 0.55459 13.008 977.3
4.9712 310.33 76.299 30602 0.55435 12.983 976.85
5.0212 314.13 75.743 30602 0.55412 12.958 976.41
5.0712 317.9 75.19 30602 0.5539 12.934 975.97
5.1212 321.65 74.638 30602 0.55365 12.909 975.53
5.1712 325.37 74.087 30602 0.55341 12.885 975.09
5.2212 329.06 73.538 30602 0.55318 12.861 974.66
5.2712 332.72 72.99 30602 0.55295 12.837 974.23
5.3212 336.35 72.443 30602 0.55271 12.814 973.8
5.3712 339.96 71.897 30602 0.55248 12.79 973.38
5.4212 343.54 71.353 30602 0.55224 12.767 972.96
5.4712 347.1 70.809 30602 0.552 12.744 972.54
5.5212 350.63 70.266 30602 0.55177 12.721 972.13
5.5712 354.13 69.724 30602 0.55154 12.698 971.72
5.6212 357.6 69.183 30602 0.55132 12.676 971.31
5.6712 361.04 68.644 30602 0.5511 12.653 970.91
5.7212 364.46 68.105 30602 0.55088 12.631 970.5
5.7712 367.85 67.568 30602 0.55067 12.609 970.11
5.8212 371.22 67.031 30602 0.55044 12.587 969.71
5.8712 374.56 66.495 30602 0.5502 12.565 969.32
5.9212 377.87 65.959 30602 0.54998 12.544 968.93
5.9712 381.15 65.424 30602 0.54975 12.523 968.55
6.0212 384.41 64.889 30602 0.54952 12.501 968.17
6.0712 387.64 64.355 30602 0.5493 12.48 967.79
6.1212 390.85 63.821 30602 0.5491 12.459 967.41
6.1712 394.02 63.289 30602 0.5489 12.439 967.04
6.2212 397.18 62.757 30602 0.54869 12.418 966.67
6.2712 400.3 62.225 30602 0.54848 12.398 966.3
6.3212 403.4 61.695 30602 0.54826 12.378 965.94
6.3712 406.47 61.165 30602 0.54805 12.358 965.58
6.4212 409.51 60.635 30602 0.54783 12.338 965.22
6.4712 412.53 60.105 30602 0.54761 12.319 964.87
6.5212 415.52 59.576 30602 0.5474 12.299 964.52
6.5712 418.49 59.047 30602 0.54719 12.28 964.17
6.6212 421.43 58.519 30602 0.54698 12.261 963.82
6.6712 424.34 57.991 30602 0.54677 12.242 963.48
6.7212 427.23 57.464 30602 0.54656 12.223 963.14
6.7712 430.09 56.937 30602 0.54635 12.204 962.81
6.8212 432.92 56.41 30602 0.54613 12.186 962.48
6.8712 435.73 55.883 30602 0.54592 12.168 962.15
6.9212 438.51 55.357 30602 0.5457 12.15 961.82
6.9712 441.27 54.831 30602 0.54549 12.132 961.5
7.0212 443.99 54.306 30602 0.5453 12.114 961.18
7.0712 446.7 53.782 30602 0.5451 12.096 960.86
7.1212 449.37 53.258 30602 0.5449 12.079 960.55
7.1712 452.02 52.735 30602 0.54471 12.062 960.24
7.2212 454.65 52.213 30602 0.54452 12.045 959.93
7.2712 457.24 51.692 30602 0.54432 12.028 959.62
7.3212 459.81 51.172 30602 0.54413 12.011 959.32
7.3712 462.36 50.652 30602 0.54393 11.995 959.02
7.4212 464.88 50.133 30602 0.54375 11.978 958.73
7.4712 467.37 49.615 30602 0.54357 11.962 958.43
7.5212 469.84 49.098 30602 0.54338 11.946 958.15
7.5712 472.28 48.582 30602 0.54318 11.93 957.86
7.6212 474.7 48.067 30602 0.54298 11.914 957.58
7.6712 477.09 47.551 30602 0.54279 11.899 957.3
7.7212 479.46 47.037 30602 0.54261 11.884 957.02
7.7712 481.79 46.524 30602 0.54241 11.868 956.74
7.8212 484.11 46.011 30602 0.54224 11.853 956.47
7.8712 486.4 45.499 30602 0.54206 11.838 956.2
7.9212 488.66 44.988 30602 0.54187 11.824 955.94
7.9712 490.89 44.477 30602 0.54168 11.809 955.68
8.0212 493.11 43.967 30602 0.5415 11.795 955.42
8.0712 495.29 43.458 30602 0.54131 11.781 955.16
8.1212 497.45 42.949 30602 0.54112 11.767 954.91
8.1712 499.59 42.441 30602 0.54094 11.753 954.66
8.2212 501.7 41.933 30602 0.54076 11.739 954.42
8.2712 503.78 41.427 30602 0.5406 11.725 954.19
8.3212 505.84 40.92 30602 0.54042 11.712 953.96
8.3712 507.87 40.415 30602 0.54024 11.699 953.73
8.4212 509.88 39.91 30602 0.54007 11.686 953.5
8.4712 511.86 39.405 30602 0.53988 11.673 953.28
8.5212 513.82 38.901 30602 0.53971 11.66 953.06
8.5712 515.75 38.398 30602 0.53955 11.648 952.85
8.6212 517.66 37.895 30602 0.53936 11.635 952.64
8.6712 519.54 37.392 30602 0.53916 11.623 952.43
8.7212 521.4 36.89 30602 0.53898 11.611 952.22
8.7712 523.23 36.387 30602 0.53881 11.599 952.01
8.8212 525.04 35.886 30602 0.53865 11.587 951.81
8.8712 526.82 35.385 30602 0.53849 11.576 951.61
8.9212 528.58 34.884 30602 0.53833 11.564 951.42
8.9712 530.31 34.384 30602 0.53816 11.553 951.22
9.0212 532.01 33.885 30602 0.53801 11.542 951.03
9.0712 533.7 33.386 30602 0.53785 11.531 950.84
9.1212 535.35 32.887 30602 0.53768 11.52 950.66
9.1712 536.98 32.389 30602 0.53749 11.51 950.48
9.2212 538.59 31.89 30602 0.53731 11.499 950.3
9.2712 540.17 31.392 30602 0.53715 11.489 950.12
9.3212 541.73 30.894 30602 0.53701 11.479 949.95
9.3712 543.26 30.398 30602 0.53686 11.469 949.77
9.4212 544.77 29.901 30602 0.5367 11.459 949.61
9.4713 546.25 29.405 30602 0.53654 11.449 949.44
9.5213 547.71 28.909 30602 0.53638 11.44 949.28
9.5713 549.14 28.413 30602 0.53627 11.431 949.12
9.6213 550.55 27.918 30602 0.53624 11.421 948.96
9.6713 551.94 27.423 30602 0.53621 11.412 948.81
9.7213 553.29 26.928 30602 0.53618 11.404 948.65
9.7713 554.63 26.434 30602 0.53615 11.395 948.5
9.8213 555.94 25.94 30602 0.53613 11.386 948.36
9.8713 557.22 25.446 30602 0.5361 11.378 948.22
9.9213 558.48 24.953 30602 0.53608 11.37 948.07
9.9713 559.72 24.461 30602 0.53605 11.362 947.94
10.021 560.93 23.968 30602 0.53603 11.354 947.8
10.071 562.12 23.476 30602 0.536 11.346 947.67
10.121 563.28 22.985 30602 0.53597 11.339 947.54
10.171 564.41 22.493 30602 0.53594 11.331 947.41
10.221 565.53 22.001 30602 0.53592 11.324 947.29
10.271 566.61 21.51 30602 0.5359 11.317 947.17
10.321 567.68 21.02 30602 0.53588 11.31 947.05
10.371 568.72 20.531 30602 0.53587 11.303 946.93
10.421 569.73 20.042 30602 0.53585 11.297 946.82
10.471 570.72 19.554 30602 0.53583 11.29 946.71
10.521 571.69 19.066 30602 0.53581 11.284 946.6
10.571 572.63 18.579 30602 0.53579 11.278 946.49
10.621 573.54 18.092 30602 0.53577 11.272 946.39
10.671 574.44 17.606 30602 0.53576 11.266 946.29
10.721 575.3 17.121 30602 0.53574 11.261 946.2
10.771 576.15 16.637 30602 0.53572 11.255 946.1
10.821 576.97 16.153 30602 0.5357 11.25 946.01
10.871 577.76 15.669 30602 0.53569 11.245 945.92
10.921 578.53 15.187 30602 0.53568 11.24 945.83
10.971 579.28 14.705 30602 0.53566 11.235 945.75
11.021 580.01 14.224 30602 0.53565 11.23 945.67
11.071 580.7 13.743 30602 0.53563 11.225 945.59
11.121 581.38 13.263 30602 0.53561 11.221 945.52
11.171 582.03 12.784 30602 0.5356 11.217 945.44
11.221 582.66 12.305 30602 0.53559 11.213 945.37
11.271 583.26 11.827 30602 0.53558 11.209 945.31
11.321 583.84 11.351 30602 0.53557 11.205 945.24
11.371 584.4 10.875 30602 0.53555 11.201 945.18
11.421 584.93 10.4 30602 0.53554 11.198 945.12
11.471 585.44 9.9259 30602 0.53553 11.195 945.06
11.521 585.92 9.4531 30602 0.53552 11.192 945.01
11.571 586.38 8.9811 30602 0.53551 11.189 944.96
11.621 586.82 8.5096 30602 0.5355 11.186 944.91
11.671 587.23 8.039 30602 0.53549 11.183 944.86
11.721 587.62 7.5697 30602 0.53548 11.18 944.82
11.771 587.99 7.1019 30602 0.53547 11.178 944.78
11.821 588.33 6.6353 30602 0.53546 11.176 944.74
11.871 588.65 6.1694 30602 0.53545 11.174 944.7
11.921 588.95 5.7054 30602 0.53545 11.172 944.67
11.971 589.22 5.2422 30602 0.53544 11.17 944.64
12.021 589.47 4.7803 30602 0.53543 11.168 944.61
12.071 589.7 4.3205 30602 0.53543 11.167 944.59
12.121 589.91 3.8628 30602 0.53543 11.166 944.56
12.171 590.09 3.4062 30602 0.53542 11.164 944.54
12.221 590.25 2.9506 30602 0.53542 11.163 944.53
12.271 590.38 2.4964 30602 0.53541 11.163 944.51
12.321 590.5 2.0435 30602 0.53541 11.162 944.5
12.371 590.59 1.592 30602 0.5354 11.161 944.49
12.421 590.66 1.1426 30602 0.5354 11.161 944.48
12.471 590.7 0.69514 30602 0.5354 11.16 944.47
12.521 590.73 0.25002 30602 0.53541 11.16 944.47
12.571 590.73 -0.19241 30602 0.53541 11.16 944.47
12.621 590.71 -0.6327 30602 0.53541 11.16 944.47
12.671 590.66 -1.0707 30602 0.53541 11.161 944.48
12.721 590.6 -1.5062 30602 0.53541 11.161 944.49
12.771 590.51 -1.9391 30602 0.53541 11.162 944.5
12.821 590.41 -2.3695 30602 0.53541 11.162 944.51
12.871 590.28 -2.7974 30602 0.53541 11.163 944.52
12.921 590.13 -3.2227 30602 0.53541 11.164 944.54
12.971 589.95 -3.6445 30602 0.53542 11.165 944.56
13.021 589.76 -4.0634 30602 0.53542 11.167 944.58
13.071 589.55 -4.4791 30602 0.53542 11.168 944.6
13.121 589.31 -4.8913 30602 0.53543 11.169 944.63
13.171 589.06 -5.3008 30602 0.53543 11.171 944.66
13.221 588.78 -5.7072 30602 0.53543 11.173 944.69
13.271 588.49 -6.1103 30602 0.53543 11.175 944.72
13.321 588.17 -6.5103 30602 0.53543 11.177 944.76
13.371 587.84 -6.9075 30602 0.53543 11.179 944.79
13.421 587.48 -7.3003 30602 0.53544 11.181 944.83
