3.1812 49.762 40.126 1.4815 37642 0.53852 14.677 1007.4
3.2312 51.789 40.951 1.5444 37608 0.53883 14.663 1007.2
3.2812 53.857 41.776 1.6014 37575 0.53914 14.65 1006.9
3.3312 55.967 42.603 1.6618 37542 0.53945 14.636 1006.7
3.3812 58.118 43.429 1.7273 37508 0.53976 14.622 1006.4
3.4312 60.31 44.257 1.7964 37475 0.54007 14.608 1006.2
3.4812 62.543 45.084 1.859 37442 0.54039 14.593 1005.9
3.5312 64.818 45.912 1.9234 37408 0.54071 14.579 1005.6
3.5812 67.135 46.741 1.9882 37375 0.54102 14.564 1005.4
3.6312 69.492 47.57 2.0471 37342 0.54134 14.548 1005.1
3.6812 71.892 48.4 2.0956 37308 0.54166 14.533 1004.8
3.7312 74.332 49.23 2.1301 37275 0.54198 14.517 1004.5
3.7812 76.815 50.06 2.1589 37242 0.54231 14.501 1004.2
3.8312 79.338 50.89 2.1742 37208 0.54263 14.484 1003.9
3.8812 81.904 51.721 2.19 37175 0.54296 14.468 1003.6
3.9312 84.51 52.552 2.2042 37142 0.54329 14.451 1003.3
3.9812 87.159 53.384 2.2136 37108 0.54362 14.433 1003
4.0312 89.849 54.215 -2.2141 37075 0.54395 14.416 1002.7
4.0812 92.58 55.047 -2.2101 37042 0.54429 14.398 1002.4
4.1312 95.354 55.88 -2.2041 37008 0.54462 14.38 1002.1
4.1812 98.168 56.712 -2.1859 36975 0.54496 14.362 1001.7
4.2312 101.02 57.544 -2.147 36942 0.54529 14.343 1001.4
4.2812 103.92 58.377 -2.0915 36908 0.54563 14.325 1001.1
4.3312 106.86 59.21 -2.0335 36875 0.54597 14.305 1000.7
4.3812 109.84 60.043 -1.9626 36842 0.54631 14.286 1000.4
4.4312 112.87 60.876 -1.8833 36808 0.54666 14.266 1e3
4.4812 115.93 61.709 -1.7851 36775 0.547 14.246 999.65
4.5312 119.04 62.542 -1.6784 36742 0.54735 14.226 999.29
4.5812 122.19 63.375 -1.5726 36708 0.5477 14.206 998.92
4.6312 125.38 64.208 -1.462 36675 0.54805 14.185 998.55
4.6812 128.61 65.041 -1.3521 36642 0.5484 14.164 998.17
4.7312 131.88 65.875 -1.2309 36608 0.54875 14.143 997.78
4.7812 135.19 66.708 -1.0953 36575 0.5491 14.121 997.39
4.8312 138.55 67.541 -0.95273 36542 0.54946 14.099 997
4.8812 141.95 68.375 -0.80227 36508 0.54982 14.077 996.6
4.9312 145.39 69.208 -0.65428 36475 0.55017 14.055 996.2
4.9812 148.87 70.042 -0.50214 36442 0.55053 14.032 995.79
5.0312 152.39 70.875 -0.33076 36408 0.55089 14.009 995.38
5.0812 155.96 71.709 -0.16175 36375 0.55126 13.986 994.96
5.1312 159.56 72.543 -0.0032893 36342 0.55162 13.963 994.54
5.1812 163.21 73.377 0.15042 36308 0.55199 13.939 994.11
5.2312 166.9 74.211 0.29678 36275 0.55235 13.915 993.68
5.2812 170.63 75.045 0.44073 36242 0.55272 13.891 993.24
5.3312 174.4 75.879 0.56628 36208 0.55309 13.866 992.8
5.3812 178.22 76.714 0.68345 36175 0.55346 13.842 992.35
5.4312 182.08 77.548 0.78858 36142 0.55384 13.817 991.9
5.4812 185.97 78.383 0.89692 36108 0.55421 13.791 991.44
5.5312 189.91 79.218 1.0004 36075 0.55458 13.766 990.98
5.5812 193.9 80.053 1.0691 36042 0.55496 13.74 990.51
5.6312 197.92 80.888 1.1131 36008 0.55534 13.714 990.04
5.6812 201.98 81.723 1.1273 35975 0.55572 13.687 989.56
5.7312 206.09 82.559 1.1329 35942 0.5561 13.66 989.08
5.7812 210.24 83.394 -1.1268 35908 0.55649 13.633 988.59
5.8312 214.43 84.23 -1.0844 35875 0.55687 13.606 988.1
5.8812 218.66 85.065 -1.0312 35842 0.55726 13.579 987.6
5.9312 222.94 85.901 -0.94727 35808 0.55765 13.551 987.1
5.9812 227.25 86.737 -0.83921 35775 0.55804 13.523 986.6
6.0312 231.61 87.572 -0.69743 35742 0.55843 13.495 986.09
6.0812 236.01 88.408 -0.52378 35708 0.55882 13.466 985.57
6.1312 240.45 89.243 -0.32294 35675 0.55922 13.437 985.05
6.1812 244.94 90.079 -0.095917 35642 0.55962 13.408 984.52
6.2312 249.46 90.914 0.15206 35608 0.56002 13.379 983.99
6.2812 254.03 91.749 0.42496 35575 0.56041 13.349 983.46
6.3312 258.64 92.584 0.69749 35542 0.56081 13.319 982.92
6.3812 263.29 93.419 0.9694 35508 0.56121 13.289 982.37
6.4312 267.98 94.253 1.2062 35475 0.56161 13.258 981.82
6.4812 272.71 95.087 1.4254 35442 0.56201 13.227 981.27
6.5312 277.49 95.92 1.602 35408 0.56241 13.196 980.71
6.5812 282.3 96.753 1.7672 35375 0.56281 13.165 980.14
6.6312 287.16 97.585 1.9094 35342 0.56322 13.133 979.57
6.6812 292.06 98.417 2.0308 35308 0.56363 13.102 979
6.7312 297 99.248 2.1225 35275 0.56404 13.069 978.42
6.7812 301.99 100.08 2.1903 35242 0.56445 13.037 977.83
6.8312 307.01 100.91 2.2503 35208 0.56486 13.004 977.24
6.8812 312.08 101.74 -2.2642 35175 0.56527 12.972 976.65
6.9312 317.18 102.57 -2.2239 35142 0.56568 12.938 976.05
6.9812 322.33 103.39 -2.1348 35108 0.56609 12.905 975.45
7.0312 327.52 104.22 -1.9909 35075 0.56651 12.871 974.84
7.0812 332.76 105.05 -1.8103 35042 0.56692 12.837 974.22
7.1312 338.03 105.87 -1.586 35008 0.56734 12.803 973.6
